id_contrat,age_assure,anciennete_mois,garantie,nb_contrats_foyer,canal_souscription,mode_paiement,prime_annuelle,hausse_prime_pct,nb_sinistres_3ans,delai_reglement_moyen_jours,satisfaction_reglement,nb_contacts_reclamation_1an,nb_contacts_conseil_1an,score_nps,digital_engagement,resiliation
C114350,37,41,Auto+Habitation,1,Conseiller téléphonique,Mensuel,283.02,7.5,2,7.3,4.6,0,1,4.5,0,0
C114351,44,64,Auto,1,Agence,Trimestriel,836.94,12.9,0,,,1,1,5.1,0,0
C114352,57,90,Auto,1,Agence,Mensuel,862.59,6.6,0,,,0,1,7.2,1,0
C114353,38,33,Auto,1,Conseiller téléphonique,Mensuel,252.61,23.1,0,,,0,0,4.5,1,0
C114354,29,22,Santé,1,Comparateur en ligne,Mensuel,165.37,1.3,3,23.8,5.9,1,1,8.0,0,1
C114355,62,8,Auto+Habitation,3,Site web direct,Trimestriel,794.0,5.4,3,23.6,5.8,1,0,7.5,0,0
C114356,51,146,Auto,1,Agence,Mensuel,481.4,15.3,0,,,0,0,5.4,0,0
C114357,60,69,Auto+Habitation,2,Conseiller téléphonique,Mensuel,553.26,-5.0,1,16.1,10.0,0,0,8.2,1,0
C114358,56,46,Habitation,2,Comparateur en ligne,Annuel,374.55,-5.0,0,,,0,0,2.4,1,0
C114359,78,12,Auto+Habitation,1,Site web direct,Annuel,630.53,8.3,1,14.9,6.2,0,1,7.3,1,0
C114360,62,4,Auto+Habitation,4,Site web direct,Trimestriel,801.56,11.8,2,18.6,7.3,0,1,10.0,1,0
C114361,34,8,Santé,3,Site web direct,Annuel,909.17,3.2,1,26.3,7.7,1,1,5.6,1,1
C114362,52,27,Auto,1,Courtier,Trimestriel,735.47,8.6,0,,,0,0,7.4,1,0
C114363,37,23,Auto,4,Comparateur en ligne,Mensuel,532.29,1.3,1,42.0,5.1,2,1,3.3,1,0
C114364,38,21,Auto,4,Agence,Mensuel,927.76,11.4,1,23.1,4.5,0,1,3.8,0,0
C114365,24,24,Habitation,2,Comparateur en ligne,Mensuel,1131.19,12.1,2,3.0,5.0,0,3,7.3,0,0
C114366,41,76,Auto+Habitation,1,Agence,Annuel,970.89,-1.9,1,16.1,7.7,1,0,10.0,0,0
C114367,53,12,Santé,1,Comparateur en ligne,Annuel,150.0,5.0,0,,,0,0,6.7,1,0
C114368,44,16,Santé,2,Agence,Mensuel,284.16,4.9,1,3.0,6.8,0,2,6.7,0,0
C114369,29,16,Auto,2,Conseiller téléphonique,Annuel,193.72,0.0,0,,,0,1,4.1,1,1
C114370,22,26,Auto,3,Comparateur en ligne,Annuel,729.48,8.7,0,,,1,2,3.1,0,1
C114371,77,8,Multi-garanties,2,Courtier,Mensuel,382.21,2.2,0,,,1,0,7.0,0,0
C114372,50,57,Santé,1,Agence,Mensuel,177.7,-5.0,1,27.9,5.2,1,1,7.1,1,1
C114373,33,22,Multi-garanties,2,Agence,Mensuel,458.25,10.7,0,,,0,0,6.2,0,0
C114374,52,35,Santé,2,Agence,Annuel,539.36,9.3,1,18.3,5.7,0,2,9.0,1,0
C114375,78,40,Auto,1,Site web direct,Annuel,470.27,-1.6,0,,,1,0,3.4,1,0
C114376,54,30,Auto+Habitation,2,Comparateur en ligne,Mensuel,415.59,1.1,2,24.3,9.2,0,0,5.3,0,0
C114377,18,69,Multi-garanties,2,Conseiller téléphonique,Annuel,628.3,-5.0,3,3.0,5.7,0,1,3.7,1,0
C114378,85,89,Santé,1,Agence,Trimestriel,1071.23,12.3,2,30.0,4.0,0,1,4.3,0,0
C114379,18,13,Auto,1,Site web direct,Mensuel,489.81,9.4,0,,,0,1,1.7,1,1
C114380,42,21,Santé,2,Site web direct,Mensuel,1113.22,1.3,2,23.1,10.0,0,1,7.7,0,0
C114381,28,17,Auto+Habitation,3,Agence,Mensuel,586.87,2.1,0,,,1,0,10.0,1,0
C114382,34,10,Auto+Habitation,2,Comparateur en ligne,Mensuel,339.23,5.2,1,39.5,2.6,0,0,9.8,1,0
C114383,49,62,Auto+Habitation,1,Site web direct,Annuel,792.55,-1.3,0,,,0,0,4.4,1,0
C114384,18,53,Multi-garanties,1,Agence,Annuel,1057.4,-3.2,1,40.0,6.6,0,0,9.5,0,0
C114385,44,21,Habitation,4,Comparateur en ligne,Mensuel,2177.26,6.6,1,14.1,6.1,0,0,7.4,0,0
C114386,62,21,Santé,1,Comparateur en ligne,Trimestriel,1010.94,-1.7,1,20.0,4.8,0,2,10.0,1,0
C114387,32,45,Santé,2,Comparateur en ligne,Mensuel,395.52,-4.7,2,29.3,4.2,0,1,5.7,1,0
C114388,24,31,Habitation,1,Comparateur en ligne,Mensuel,441.41,7.4,0,,,0,1,5.8,1,0
C114389,43,46,Auto+Habitation,1,Courtier,Mensuel,697.15,-5.0,0,,,0,0,6.9,0,0
C114390,40,24,Auto,1,Courtier,Mensuel,422.92,4.5,1,3.0,3.3,0,1,9.3,1,1
C114391,36,43,Santé,4,Conseiller téléphonique,Mensuel,545.69,7.4,0,,,0,1,9.3,1,0
C114392,27,72,Habitation,1,Conseiller téléphonique,Trimestriel,503.76,14.3,1,23.5,6.1,0,1,9.1,0,0
C114393,53,35,Auto,1,Agence,Mensuel,591.41,5.4,0,,,0,1,8.5,1,0
C114394,54,104,Auto,2,Conseiller téléphonique,Annuel,288.47,6.2,0,,,1,1,5.1,0,0
C114395,29,47,Auto,1,Agence,Annuel,860.45,10.6,0,,,1,0,4.8,0,0
C114396,31,5,Auto,3,Courtier,Mensuel,712.22,13.7,0,,,0,0,6.5,1,0
C114397,47,33,Santé,1,Site web direct,Trimestriel,997.67,5.2,3,24.7,2.0,0,1,7.3,0,1
C114398,31,59,Habitation,1,Conseiller téléphonique,Trimestriel,1115.6,-2.9,0,,,0,1,6.5,0,0
C114399,48,51,Auto+Habitation,1,Conseiller téléphonique,Annuel,478.94,-2.3,1,12.6,4.5,0,0,0.5,0,0
C114400,67,58,Multi-garanties,1,Comparateur en ligne,Mensuel,573.56,20.0,2,35.1,5.6,0,0,6.0,1,0
C114401,44,42,Auto,1,Comparateur en ligne,Mensuel,387.64,9.3,0,,,0,1,4.9,0,0
C114402,27,101,Habitation,1,Courtier,Annuel,659.69,6.0,0,,,0,1,10.0,0,0
C114403,51,63,Auto,2,Agence,Mensuel,218.98,7.9,1,14.0,6.6,1,1,7.4,1,0
C114404,42,39,Santé,4,Site web direct,Annuel,713.42,-5.0,3,18.1,5.4,0,0,9.5,0,0
C114405,43,47,Auto+Habitation,3,Comparateur en ligne,Annuel,239.53,9.4,1,14.7,6.4,1,1,8.4,0,0
C114406,52,137,Auto,2,Comparateur en ligne,Annuel,369.03,2.5,2,27.3,4.0,0,0,6.5,1,0
C114407,55,95,Auto+Habitation,1,Site web direct,Annuel,297.91,10.2,0,,,0,1,7.6,0,0
C114408,46,32,Auto,3,Site web direct,Annuel,639.33,11.8,0,,,0,0,7.1,0,0
C114409,44,48,Santé,2,Agence,Trimestriel,601.92,9.1,2,34.9,5.6,0,0,0.8,1,0
C114410,76,100,Auto+Habitation,3,Site web direct,Mensuel,656.51,0.8,0,,,0,1,2.9,1,0
C114411,63,16,Multi-garanties,2,Comparateur en ligne,Mensuel,438.53,9.6,4,36.8,4.5,0,0,8.2,1,1
C114412,58,27,Habitation,1,Agence,Annuel,150.0,6.6,1,13.3,8.8,1,0,3.0,1,0
C114413,47,75,Auto,1,Courtier,Annuel,424.17,3.4,0,,,0,3,5.4,1,0
C114414,30,20,Santé,4,Comparateur en ligne,Mensuel,929.7,-2.6,1,15.8,3.1,0,0,7.9,0,1
C114415,62,32,Habitation,2,Comparateur en ligne,Mensuel,492.26,13.2,2,20.7,7.9,0,0,5.8,0,0
C114416,47,46,Santé,1,Courtier,Mensuel,899.91,11.7,1,22.1,5.0,0,0,1.6,1,0
C114417,36,68,Santé,1,Site web direct,Mensuel,339.43,3.0,0,,,2,1,6.3,1,0
C114418,41,12,Auto,1,Conseiller téléphonique,Mensuel,423.16,4.4,1,4.6,5.4,1,2,8.0,0,0
C114419,31,71,Auto,1,Agence,Annuel,1313.86,-0.2,0,,,0,1,8.6,1,0
C114420,61,43,Multi-garanties,1,Courtier,Annuel,188.32,10.0,0,,,0,0,4.9,1,0
C114421,55,45,Habitation,2,Conseiller téléphonique,Mensuel,173.73,8.6,2,37.0,0.5,2,1,1.6,1,0
C114422,48,8,Santé,2,Comparateur en ligne,Mensuel,202.68,19.0,1,17.0,9.9,0,1,9.8,0,0
C114423,44,37,Auto,3,Comparateur en ligne,Annuel,342.1,0.5,0,,,0,0,8.0,0,0
C114424,35,14,Auto,2,Comparateur en ligne,Mensuel,429.28,4.1,1,22.1,5.9,0,0,8.7,1,0
C114425,18,107,Habitation,3,Comparateur en ligne,Mensuel,523.72,11.2,1,12.4,7.3,1,0,6.5,0,0
C114426,24,30,Habitation,4,Conseiller téléphonique,Trimestriel,580.35,2.9,0,,,0,1,10.0,0,0
C114427,34,91,Auto,1,Agence,Annuel,342.96,4.6,1,17.1,7.0,0,1,3.3,1,0
C114428,32,44,Auto+Habitation,1,Agence,Trimestriel,495.24,-5.0,1,11.6,10.0,1,0,7.6,0,0
C114429,49,92,Multi-garanties,4,Site web direct,Annuel,415.97,-4.7,1,22.2,6.4,0,0,9.5,1,0
C114430,57,6,Auto,1,Courtier,Mensuel,523.71,14.7,1,34.5,3.9,0,0,8.7,0,0
C114431,43,19,Santé,1,Agence,Mensuel,442.37,12.0,2,24.9,3.6,0,0,9.3,0,0
C114432,66,88,Auto,1,Agence,Mensuel,489.99,5.5,0,,,0,1,8.8,1,0
C114433,33,121,Auto,2,Agence,Mensuel,511.0,7.2,1,16.2,5.1,0,0,9.4,0,0
C114434,43,33,Auto,2,Conseiller téléphonique,Mensuel,578.67,1.3,0,,,0,1,6.9,0,0
C114435,44,25,Auto,1,Site web direct,Mensuel,625.9,-5.0,0,,,0,2,9.3,0,0
C114436,61,11,Habitation,2,Site web direct,Mensuel,262.49,5.3,0,,,0,0,5.2,0,0
C114437,47,7,Auto,1,Conseiller téléphonique,Mensuel,921.99,-5.0,1,28.8,6.8,0,1,9.4,0,0
C114438,47,7,Auto,3,Comparateur en ligne,Annuel,751.91,2.1,1,6.0,9.0,0,1,8.9,0,0
C114439,20,40,Auto,1,Courtier,Mensuel,586.68,0.5,0,,,1,1,3.9,1,0
C114440,32,38,Santé,1,Comparateur en ligne,Annuel,1011.87,9.2,1,37.1,5.6,0,3,6.2,0,0
C114441,61,14,Multi-garanties,2,Conseiller téléphonique,Annuel,295.52,2.1,0,,,0,3,10.0,0,0
C114442,18,22,Auto,2,Comparateur en ligne,Annuel,766.76,15.7,0,,,0,0,8.2,0,0
C114443,65,30,Auto,2,Courtier,Mensuel,337.06,-5.0,0,,,0,1,6.4,0,0
C114444,52,5,Auto,1,Agence,Mensuel,417.49,0.6,1,24.4,4.6,0,2,8.6,0,0
C114445,34,46,Multi-garanties,1,Conseiller téléphonique,Mensuel,1045.61,-4.9,1,21.4,5.9,1,0,9.0,1,0
C114446,33,50,Auto+Habitation,1,Comparateur en ligne,Trimestriel,426.82,16.9,0,,,0,0,7.4,1,0
C114447,73,59,Habitation,4,Agence,Mensuel,663.74,14.7,2,25.5,4.7,0,1,8.3,0,0
C114448,66,55,Auto,3,Courtier,Mensuel,615.03,16.1,1,10.4,5.8,2,0,5.2,0,0
C114449,43,35,Santé,4,Comparateur en ligne,Trimestriel,914.16,2.4,1,36.9,5.6,1,0,4.3,1,0
C114450,47,106,Auto,2,Agence,Annuel,734.09,6.3,0,,,0,1,9.4,0,0
C114451,35,26,Auto,2,Comparateur en ligne,Annuel,184.81,-5.0,2,19.6,8.6,0,1,8.3,0,0
C114452,47,55,Habitation,1,Agence,Annuel,593.87,0.3,1,20.3,7.2,0,0,5.1,1,0
C114453,35,13,Santé,1,Agence,Annuel,249.63,-0.9,1,20.8,5.7,1,0,2.1,1,0
C114454,44,13,Auto+Habitation,2,Agence,Trimestriel,246.1,-4.0,0,,,0,0,8.1,1,0
C114455,72,52,Auto,2,Agence,Annuel,839.45,9.6,2,4.9,4.7,0,0,3.7,0,1
C114456,44,17,Habitation,2,Comparateur en ligne,Trimestriel,458.75,4.6,0,,,0,0,9.1,0,0
C114457,29,51,Santé,3,Site web direct,Trimestriel,329.79,0.9,3,10.5,7.1,0,3,10.0,1,0
C114458,25,53,Multi-garanties,1,Agence,Mensuel,292.48,12.1,2,3.0,3.5,0,0,6.4,1,0
C114459,47,113,Multi-garanties,1,Site web direct,Mensuel,345.86,3.0,1,12.6,4.1,0,2,8.5,0,0
C114460,34,12,Habitation,1,Conseiller téléphonique,Mensuel,228.31,9.5,0,,,1,1,5.5,0,0
C114461,49,10,Habitation,1,Site web direct,Trimestriel,174.92,17.1,0,,,0,0,5.3,0,0
C114462,21,41,Multi-garanties,2,Site web direct,Mensuel,673.72,4.2,0,,,0,0,5.4,1,0
C114463,55,86,Santé,1,Agence,Annuel,551.34,3.7,1,3.0,5.8,1,0,6.7,1,0
C114464,29,40,Auto,1,Site web direct,Mensuel,774.26,1.9,0,,,0,2,8.2,1,0
C114465,46,198,Santé,1,Site web direct,Mensuel,412.72,-3.5,6,39.2,5.4,1,2,5.1,1,0
C114466,40,50,Habitation,2,Courtier,Mensuel,413.41,7.0,0,,,0,0,3.7,0,0
C114467,71,48,Auto+Habitation,1,Agence,Trimestriel,984.51,8.3,2,25.0,6.1,0,0,10.0,1,0
C114468,48,30,Multi-garanties,3,Site web direct,Mensuel,798.83,3.5,0,,,0,0,8.0,0,0
C114469,74,56,Habitation,1,Agence,Annuel,583.42,7.2,0,,,0,0,8.3,0,0
C114470,53,84,Habitation,4,Comparateur en ligne,Mensuel,265.01,0.7,0,,,0,0,1.9,1,0
C114471,66,44,Habitation,2,Agence,Annuel,1025.72,9.1,0,,,1,0,6.3,0,0
C114472,42,79,Habitation,1,Site web direct,Mensuel,674.55,7.0,1,15.4,7.9,1,0,3.3,0,0
C114473,50,44,Habitation,3,Agence,Mensuel,504.11,-0.4,0,,,0,2,6.1,0,0
C114474,63,11,Santé,1,Agence,Mensuel,240.97,8.0,2,10.4,9.8,0,0,5.6,1,0
C114475,59,9,Auto,2,Comparateur en ligne,Mensuel,669.95,-3.2,1,26.4,8.8,0,1,7.3,1,0
C114476,53,64,Auto+Habitation,1,Agence,Trimestriel,312.4,9.0,0,,,0,0,6.5,0,0
C114477,40,45,Auto+Habitation,3,Agence,Mensuel,858.78,10.4,0,,,0,1,6.5,0,0
C114478,43,82,Auto,2,Comparateur en ligne,Mensuel,920.12,4.7,2,19.8,5.7,0,2,7.7,0,0
C114479,62,66,Auto,1,Site web direct,Annuel,299.7,13.8,0,,,1,0,5.3,1,0
C114480,65,9,Santé,2,Site web direct,Annuel,335.39,-3.9,1,25.6,7.4,0,1,5.2,0,0
C114481,36,26,Multi-garanties,1,Agence,Mensuel,256.13,4.9,2,20.2,3.6,0,0,7.0,1,0
C114482,34,17,Auto,1,Agence,Mensuel,711.39,-5.0,0,,,0,1,4.3,0,0
C114483,31,38,Auto+Habitation,1,Comparateur en ligne,Annuel,576.14,3.0,1,33.5,4.8,0,0,8.0,0,0
C114484,57,36,Multi-garanties,3,Site web direct,Mensuel,235.78,1.5,1,10.7,4.8,1,1,1.3,1,0
C114485,31,8,Auto+Habitation,2,Courtier,Mensuel,533.9,-1.4,3,12.0,7.8,0,1,10.0,0,0
C114486,57,24,Santé,3,Conseiller téléphonique,Trimestriel,414.18,-5.0,0,,,0,1,5.2,0,0
C114487,53,24,Multi-garanties,1,Conseiller téléphonique,Trimestriel,278.07,8.1,1,25.6,4.9,0,0,8.8,0,0
C114488,37,53,Auto,2,Agence,Annuel,365.81,2.4,1,21.4,4.2,0,1,8.1,0,0
C114489,68,37,Auto+Habitation,1,Courtier,Trimestriel,309.96,9.2,0,,,2,1,5.7,1,0
C114490,23,21,Santé,4,Comparateur en ligne,Trimestriel,525.38,-4.7,1,3.0,8.7,0,1,5.3,1,0
C114491,70,19,Habitation,2,Comparateur en ligne,Mensuel,351.85,7.5,0,,,0,0,4.4,1,0
C114492,50,8,Auto+Habitation,3,Comparateur en ligne,Mensuel,582.23,-5.0,0,,,1,2,7.4,1,0
C114493,18,64,Santé,2,Site web direct,Trimestriel,333.82,8.0,2,24.8,1.9,2,0,7.9,1,0
C114494,69,66,Auto+Habitation,1,Site web direct,Mensuel,289.25,7.4,0,,,0,1,9.8,0,0
C114495,60,87,Auto,3,Courtier,Mensuel,508.15,3.5,0,,,0,0,7.4,0,0
C114496,39,23,Santé,2,Agence,Mensuel,393.24,0.5,0,,,0,0,6.8,1,0
C114497,31,106,Habitation,1,Courtier,Mensuel,862.21,0.9,0,,,1,0,4.5,1,0
C114498,21,65,Santé,1,Agence,Trimestriel,325.18,-0.7,1,14.4,10.0,1,0,3.2,0,1
C114499,81,71,Santé,4,Conseiller téléphonique,Mensuel,263.64,0.4,1,11.5,7.1,0,2,8.2,1,0
C114500,31,29,Santé,1,Agence,Mensuel,925.63,8.9,4,4.4,6.9,0,1,4.2,0,1
C114501,26,27,Auto+Habitation,1,Conseiller téléphonique,Annuel,364.58,11.8,0,,,0,0,4.8,1,0
C114502,49,59,Auto,1,Agence,Mensuel,520.31,-5.0,1,20.9,4.9,0,0,8.6,0,0
C114503,20,90,Santé,2,Agence,Trimestriel,246.22,12.0,3,19.3,7.8,0,0,8.8,1,0
C114504,30,106,Santé,3,Comparateur en ligne,Mensuel,424.04,6.5,2,19.8,6.5,3,3,5.6,1,0
C114505,60,96,Santé,1,Agence,Mensuel,458.14,-0.3,3,23.2,5.6,0,1,3.7,1,0
C114506,52,53,Habitation,3,Agence,Trimestriel,339.87,15.1,4,7.5,4.0,0,2,4.4,1,0
C114507,39,13,Auto,1,Site web direct,Annuel,299.76,0.9,0,,,0,0,10.0,0,0
C114508,45,69,Auto,1,Agence,Mensuel,563.21,10.3,0,,,0,0,6.7,0,0
C114509,38,18,Habitation,2,Courtier,Mensuel,1088.41,1.8,0,,,0,0,5.7,0,0
C114510,44,131,Habitation,4,Courtier,Trimestriel,1338.37,5.1,0,,,0,0,7.7,0,0
C114511,34,94,Santé,4,Comparateur en ligne,Mensuel,360.44,7.8,1,29.0,6.0,0,0,10.0,1,0
C114512,36,39,Habitation,1,Agence,Mensuel,603.85,1.1,0,,,2,0,2.7,1,1
C114513,36,43,Auto,4,Site web direct,Annuel,376.71,6.5,1,28.1,6.0,0,1,3.9,0,0
C114514,34,60,Auto,3,Courtier,Annuel,678.02,3.8,0,,,0,0,5.8,1,0
C114515,61,42,Santé,2,Agence,Mensuel,468.16,-2.5,1,16.9,2.0,0,0,7.5,0,0
C114516,57,63,Auto,2,Conseiller téléphonique,Trimestriel,476.16,11.9,0,,,1,2,3.3,0,0
C114517,31,39,Auto,2,Agence,Trimestriel,928.21,1.3,3,23.8,5.3,0,0,5.5,0,0
C114518,27,27,Auto,3,Agence,Annuel,357.76,11.7,2,23.6,2.1,0,1,6.4,0,0
C114519,43,19,Auto,1,Courtier,Mensuel,525.67,-5.0,0,,,0,0,5.3,0,0
C114520,77,28,Auto+Habitation,3,Site web direct,Mensuel,664.22,13.1,0,,,2,1,5.0,0,0
C114521,30,46,Auto,3,Agence,Mensuel,297.51,-1.5,0,,,0,3,8.2,1,0
C114522,43,17,Auto,1,Agence,Annuel,641.26,10.5,1,21.6,6.9,0,2,3.8,1,0
C114523,46,76,Auto,2,Agence,Annuel,683.42,3.1,0,,,0,2,9.2,1,0
C114524,43,46,Auto+Habitation,3,Conseiller téléphonique,Mensuel,187.96,5.4,0,,,0,2,6.0,1,0
C114525,38,33,Auto+Habitation,4,Agence,Mensuel,925.48,-3.4,1,12.4,9.6,1,0,9.0,0,0
C114526,62,16,Santé,1,Conseiller téléphonique,Mensuel,499.08,1.1,1,6.7,8.8,0,2,4.8,1,0
C114527,52,81,Santé,4,Conseiller téléphonique,Mensuel,666.76,-0.5,1,22.5,8.0,0,1,8.0,0,0
C114528,58,103,Auto+Habitation,3,Courtier,Annuel,315.47,6.2,0,,,0,0,4.9,1,0
C114529,54,3,Habitation,2,Comparateur en ligne,Trimestriel,434.86,-5.0,3,11.0,7.7,0,2,10.0,1,0
C114530,58,43,Santé,1,Conseiller téléphonique,Mensuel,402.53,9.0,3,46.5,4.2,0,0,7.7,0,1
C114531,69,91,Auto,3,Conseiller téléphonique,Annuel,164.25,16.7,2,47.4,4.8,0,0,8.4,0,0
C114532,65,61,Auto,1,Comparateur en ligne,Annuel,605.01,-5.0,0,,,0,4,6.3,1,0
C114533,80,9,Santé,1,Agence,Mensuel,353.52,-0.8,0,,,0,0,4.2,1,1
C114534,63,31,Habitation,1,Conseiller téléphonique,Mensuel,330.87,-2.3,0,,,1,1,6.4,1,0
C114535,35,15,Auto,1,Agence,Trimestriel,230.94,4.3,1,16.5,4.8,1,3,9.6,0,0
C114536,58,17,Auto,2,Conseiller téléphonique,Annuel,581.79,12.1,1,19.9,5.7,2,0,1.9,1,0
C114537,56,40,Auto+Habitation,1,Site web direct,Mensuel,789.17,2.2,2,24.9,5.5,0,2,10.0,0,0
C114538,74,56,Auto+Habitation,1,Courtier,Annuel,452.68,-2.1,2,14.5,8.2,0,0,5.8,1,1
C114539,30,24,Auto+Habitation,1,Courtier,Mensuel,272.92,7.9,0,,,0,0,2.7,1,0
C114540,53,37,Santé,2,Conseiller téléphonique,Trimestriel,350.68,-4.8,3,19.4,7.0,0,1,9.4,1,0
C114541,35,56,Auto,1,Agence,Mensuel,150.0,1.8,0,,,0,2,8.4,1,0
C114542,53,9,Santé,2,Site web direct,Mensuel,340.85,5.1,1,31.5,4.3,1,1,5.6,0,1
C114543,42,17,Santé,1,Agence,Mensuel,879.17,-4.9,4,26.4,4.1,1,0,9.1,0,1
C114544,52,19,Auto,1,Comparateur en ligne,Annuel,421.35,6.6,1,27.9,10.0,0,0,7.1,0,0
C114545,24,29,Auto,1,Conseiller téléphonique,Mensuel,787.88,-2.0,1,29.0,3.8,0,2,8.8,1,0
C114546,57,32,Auto,1,Comparateur en ligne,Annuel,338.79,-5.0,1,26.7,6.2,0,1,8.6,0,0
C114547,48,41,Auto+Habitation,2,Agence,Mensuel,486.4,16.6,2,30.9,2.5,0,0,5.9,1,0
C114548,47,24,Santé,1,Courtier,Mensuel,472.14,7.6,2,21.2,7.4,0,0,5.0,1,0
C114549,74,59,Santé,4,Courtier,Mensuel,156.09,2.8,2,3.0,5.7,2,2,4.6,0,0
C114550,39,26,Multi-garanties,1,Courtier,Mensuel,712.04,1.3,3,17.0,7.5,1,2,6.6,0,0
C114551,50,13,Habitation,3,Comparateur en ligne,Annuel,586.84,5.1,0,,,0,1,6.1,1,0
C114552,47,22,Habitation,1,Agence,Trimestriel,622.15,-2.1,3,20.6,6.6,1,0,5.0,0,0
C114553,48,15,Habitation,1,Agence,Trimestriel,767.58,5.4,2,29.6,8.2,0,3,8.7,1,0
C114554,78,4,Habitation,2,Conseiller téléphonique,Annuel,265.49,-0.3,0,,,0,0,7.8,1,0
C114555,46,121,Auto,3,Site web direct,Annuel,150.0,2.2,0,,,1,0,4.6,1,0
C114556,36,4,Auto,2,Agence,Mensuel,1096.57,12.5,1,32.5,3.9,0,0,6.8,0,0
C114557,73,27,Habitation,1,Conseiller téléphonique,Annuel,796.8,5.4,0,,,0,0,3.7,1,0
C114558,40,37,Auto,1,Conseiller téléphonique,Mensuel,401.14,4.5,0,,,0,1,8.3,1,0
C114559,21,36,Auto,2,Courtier,Trimestriel,723.92,-5.0,2,47.3,6.6,1,0,3.3,0,0
C114560,34,3,Santé,1,Comparateur en ligne,Mensuel,1386.18,2.2,1,22.0,6.4,1,1,3.8,1,1
C114561,26,40,Auto,1,Conseiller téléphonique,Annuel,879.37,1.9,2,37.2,6.0,2,0,5.9,1,0
C114562,18,81,Auto,1,Agence,Mensuel,249.38,12.4,0,,,0,2,8.5,0,0
C114563,40,9,Santé,2,Courtier,Mensuel,563.02,-0.8,1,13.4,7.1,0,0,7.8,1,0
C114564,44,39,Auto,1,Comparateur en ligne,Annuel,290.91,-1.1,0,,,0,1,7.4,0,0
C114565,63,40,Santé,1,Comparateur en ligne,Mensuel,184.62,3.7,0,,,0,0,6.1,1,0
C114566,54,33,Habitation,1,Agence,Trimestriel,180.37,2.1,0,,,0,0,6.6,0,0
C114567,54,133,Auto,2,Agence,Mensuel,265.23,4.6,1,36.6,5.2,1,1,4.0,1,0
C114568,32,32,Auto,3,Agence,Mensuel,630.01,0.1,0,,,0,1,5.0,1,0
C114569,58,22,Auto,1,Agence,Mensuel,338.49,7.4,2,3.0,6.9,0,1,3.2,0,0
C114570,66,7,Auto+Habitation,3,Agence,Annuel,305.17,-3.3,0,,,1,3,6.5,1,0
C114571,51,89,Habitation,1,Courtier,Mensuel,492.71,1.6,0,,,0,1,4.0,1,0
C114572,51,14,Santé,4,Agence,Annuel,863.15,4.8,0,,,0,0,5.1,0,0
C114573,26,44,Auto+Habitation,4,Conseiller téléphonique,Mensuel,677.36,3.1,4,44.9,0.8,0,2,5.9,1,1
C114574,61,96,Auto+Habitation,2,Conseiller téléphonique,Mensuel,410.11,0.3,0,,,0,0,4.2,0,0
C114575,72,52,Auto+Habitation,2,Comparateur en ligne,Annuel,383.05,9.3,0,,,0,0,9.5,1,0
C114576,50,8,Auto,3,Agence,Mensuel,788.34,2.8,1,35.6,3.3,1,0,1.3,0,0
C114577,36,61,Santé,1,Conseiller téléphonique,Annuel,663.56,10.5,2,7.6,5.7,0,2,2.6,1,0
C114578,43,21,Auto,1,Comparateur en ligne,Annuel,403.64,2.8,3,27.3,5.2,0,3,1.4,0,0
C114579,39,57,Santé,1,Conseiller téléphonique,Annuel,183.9,-1.8,1,10.8,7.5,0,3,6.1,1,0
C114580,40,121,Habitation,1,Courtier,Annuel,416.46,13.7,0,,,2,2,5.9,0,0
C114581,55,54,Multi-garanties,1,Comparateur en ligne,Mensuel,820.22,3.8,1,3.0,6.8,0,1,5.6,1,0
C114582,49,35,Habitation,2,Agence,Trimestriel,1065.15,-1.6,2,36.9,5.3,0,0,10.0,1,0
C114583,60,19,Auto+Habitation,1,Conseiller téléphonique,Mensuel,238.03,6.0,0,,,1,0,0.6,1,0
C114584,51,14,Auto,1,Courtier,Annuel,460.08,2.6,0,,,0,0,5.7,1,0
C114585,32,53,Auto,2,Site web direct,Mensuel,187.34,12.1,1,13.2,5.9,0,1,6.9,1,0
C114586,37,92,Auto+Habitation,3,Agence,Mensuel,867.29,0.5,0,,,0,1,8.5,0,0
C114587,37,49,Santé,1,Site web direct,Mensuel,357.54,10.6,6,18.0,5.0,0,3,6.2,1,0
C114588,42,40,Auto,2,Comparateur en ligne,Mensuel,966.2,3.3,0,,,0,0,7.7,1,0
C114589,72,39,Auto,1,Agence,Trimestriel,948.86,1.0,0,,,0,1,7.6,0,0
C114590,74,34,Auto+Habitation,2,Agence,Mensuel,417.89,-1.4,1,26.2,6.8,1,2,4.9,0,0
C114591,58,85,Habitation,1,Conseiller téléphonique,Trimestriel,483.5,4.1,1,23.0,5.3,0,1,5.1,1,0
C114592,47,64,Santé,2,Courtier,Trimestriel,684.21,3.3,0,,,1,2,9.7,0,0
C114593,25,102,Auto,3,Agence,Mensuel,1041.92,13.0,0,,,0,1,6.1,1,0
C114594,48,96,Auto,1,Agence,Mensuel,271.35,-2.9,0,,,0,0,10.0,0,0
C114595,33,148,Auto+Habitation,2,Conseiller téléphonique,Mensuel,478.49,8.2,2,26.6,6.2,1,2,6.8,1,0
C114596,69,73,Habitation,1,Conseiller téléphonique,Mensuel,1406.31,15.5,0,,,0,1,4.9,0,0
C114597,21,65,Santé,1,Courtier,Mensuel,371.35,10.1,1,38.8,0.9,0,1,5.5,0,0
